employment_income,amt0,amt1,amt2,amt3,amt4,amt5,amt6,amt7
327000.0,3717.0,4011.0,4304.0,4598.0,4891.0,5184.0,5478.0,5771.0
327500.0,3719.0,4012.0,4306.0,4599.0,4893.0,5186.0,5480.0,5773.0
328000.0,3721.0,4014.0,4308.0,4601.0,4895.0,5188.0,5481.0,5775.0
328500.0,3723.0,4016.0,4309.0,4603.0,4896.0,5190.0,5483.0,5777.0
329000.0,3724.0,4018.0,4311.0,4605.0,4898.0,5191.0,5485.0,5778.0
329500.0,3726.0,4013.0,4299.0,4585.0,4872.0,5158.0,5445.0,5731.0
330000.0,3728.0,4014.0,4301.0,4587.0,4874.0,5160.0,5447.0,5733.0
330500.0,3730.0,4016.0,4302.0,4589.0,4875.0,5162.0,5448.0,5735.0
331000.0,3731.0,4018.0,4304.0,4591.0,4877.0,5164.0,5450.0,5736.0
331500.0,3733.0,4020.0,4306.0,4592.0,4879.0,5165.0,5452.0,5738.0
332000.0,3735.0,4014.0,4294.0,4573.0,4853.0,5132.0,5412.0,5691.0
332500.0,3737.0,4016.0,4296.0,4575.0,4854.0,5134.0,5413.0,5693.0
333000.0,3738.0,4018.0,4297.0,4577.0,4856.0,5136.0,5415.0,5695.0
333500.0,3740.0,4020.0,4299.0,4579.0,4858.0,5137.0,5417.0,5696.0
334000.0,3742.0,4021.0,4301.0,4580.0,4860.0,5139.0,5419.0,5698.0
334500.0,3744.0,4016.0,4289.0,4561.0,4834.0,5106.0,5379.0,5651.0
335000.0,3745.0,4018.0,4290.0,4563.0,4835.0,5108.0,5380.0,5653.0
335500.0,3747.0,4020.0,4292.0,4565.0,4837.0,5110.0,5382.0,5655.0
336000.0,3749.0,4021.0,4294.0,4566.0,4839.0,5111.0,5384.0,5656.0
336500.0,3751.0,4023.0,4296.0,4568.0,4841.0,5113.0,5386.0,5658.0
337000.0,3752.0,4018.0,4283.0,4549.0,4814.0,5080.0,5345.0,5611.0
337500.0,3754.0,4020.0,4285.0,4551.0,4816.0,5082.0,5347.0,5613.0
338000.0,3756.0,4021.0,4287.0,4552.0,4818.0,5083.0,5349.0,5614.0
338500.0,3758.0,4023.0,4289.0,4554.0,4820.0,5085.0,5351.0,5616.0
339000.0,3760.0,4025.0,4290.0,4556.0,4821.0,5087.0,5352.0,5618.0
339500.0,3761.0,4020.0,4278.0,4537.0,4795.0,5054.0,5312.0,5571.0
340000.0,3763.0,4022.0,4280.0,4539.0,4797.0,5056.0,5314.0,5573.0
340500.0,3765.0,4023.0,4282.0,4540.0,4799.0,5057.0,5316.0,5574.0
341000.0,3767.0,4025.0,4284.0,4542.0,4801.0,5059.0,5318.0,5576.0
341500.0,3768.0,4027.0,4285.0,4544.0,4802.0,5061.0,5319.0,5578.0
342000.0,3770.0,4022.0,4273.0,4525.0,4776.0,5028.0,5279.0,5531.0
342500.0,3772.0,4023.0,4275.0,4526.0,4778.0,5029.0,5281.0,5532.0
343000.0,3774.0,4025.0,4277.0,4528.0,4780.0,5031.0,5283.0,5534.0
343500.0,3775.0,4027.0,4278.0,4530.0,4781.0,5033.0,5284.0,5536.0
344000.0,3777.0,4029.0,4280.0,4532.0,4783.0,5035.0,5286.0,5538.0
344500.0,3779.0,4023.0,4268.0,4512.0,4757.0,5002.0,5246.0,5491.0
345000.0,3781.0,4025.0,4270.0,4514.0,4759.0,5003.0,5248.0,5492.0
345500.0,3782.0,4027.0,4271.0,4516.0,4760.0,5005.0,5250.0,5494.0
346000.0,3784.0,4029.0,4273.0,4518.0,4762.0,5007.0,5251.0,5496.0
346500.0,3786.0,4030.0,4275.0,4519.0,4764.0,5009.0,5253.0,5498.0
347000.0,3788.0,4025.0,4263.0,4500.0,4738.0,4975.0,5213.0,5450.0
347500.0,3789.0,4027.0,4265.0,4502.0,4740.0,4977.0,5215.0,5452.0
348000.0,3791.0,4029.0,4266.0,4504.0,4741.0,4979.0,5216.0,5454.0
348500.0,3793.0,4030.0,4268.0,4506.0,4743.0,4981.0,5218.0,5456.0
349000.0,3795.0,4032.0,4270.0,4507.0,4745.0,4982.0,5220.0,5457.0
349500.0,3796.0,4027.0,4258.0,4488.0,4719.0,4949.0,5180.0,5410.0
350000.0,3798.0,4029.0,4259.0,4490.0,4720.0,4951.0,5182.0,5412.0
350500.0,3800.0,4031.0,4261.0,4492.0,4722.0,4953.0,5183.0,5414.0
351000.0,3802.0,4032.0,4263.0,4493.0,4724.0,4955.0,5185.0,5416.0
351500.0,3804.0,4034.0,4265.0,4495.0,4726.0,4956.0,5187.0,5417.0
352000.0,3805.0,4029.0,4252.0,4476.0,4700.0,4923.0,5147.0,5370.0
352500.0,3807.0,4031.0,4254.0,4478.0,4701.0,4925.0,5148.0,5372.0
353000.0,3809.0,4032.0,4256.0,4479.0,4703.0,4927.0,5150.0,5374.0
353500.0,3811.0,4034.0,4258.0,4481.0,4705.0,4928.0,5152.0,5376.0
354000.0,3812.0,4036.0,4259.0,4483.0,4707.0,4930.0,5154.0,5377.0
354500.0,3814.0,4031.0,4247.0,4464.0,4680.0,4897.0,5114.0,5330.0
355000.0,3816.0,4032.0,4249.0,4466.0,4682.0,4899.0,5115.0,5332.0
355500.0,3818.0,4034.0,4251.0,4467.0,4684.0,4900.0,5117.0,5334.0
356000.0,3819.0,4036.0,4253.0,4469.0,4686.0,4902.0,5119.0,5335.0
356500.0,3821.0,4038.0,4254.0,4471.0,4687.0,4904.0,5121.0,5337.0
357000.0,3823.0,4032.0,4242.0,4452.0,4661.0,4871.0,5080.0,5290.0
357500.0,3825.0,4034.0,4244.0,4453.0,4663.0,4873.0,5082.0,5292.0
358000.0,3826.0,4036.0,4246.0,4455.0,4665.0,4874.0,5084.0,5294.0
358500.0,3828.0,4038.0,4247.0,4457.0,4667.0,4876.0,5086.0,5295.0
359000.0,3830.0,4040.0,4249.0,4459.0,4668.0,4878.0,5087.0,5297.0
359500.0,3832.0,4034.0,4237.0,4439.0,4642.0,4845.0,5047.0,5250.0
360000.0,3833.0,4036.0,4239.0,4441.0,4644.0,4846.0,5049.0,5252.0
360500.0,3835.0,4038.0,4240.0,4443.0,4646.0,4848.0,5051.0,5253.0
361000.0,3837.0,4040.0,4242.0,4445.0,4647.0,4850.0,5053.0,5255.0
361500.0,3839.0,4041.0,4244.0,4447.0,4649.0,4852.0,5054.0,5257.0
362000.0,3840.0,4036.0,4232.0,4427.0,4623.0,4819.0,5014.0,5210.0
362500.0,3842.0,4038.0,4233.0,4429.0,4625.0,4820.0,5016.0,5212.0
363000.0,3844.0,4040.0,4235.0,4431.0,4626.0,4822.0,5018.0,5213.0
363500.0,3846.0,4041.0,4237.0,4433.0,4628.0,4824.0,5019.0,5215.0
364000.0,3848.0,4043.0,4239.0,4434.0,4630.0,4826.0,5021.0,5217.0
364500.0,3849.0,4038.0,4227.0,4415.0,4604.0,4792.0,4981.0,5170.0
365000.0,3851.0,4040.0,4228.0,4417.0,4606.0,4794.0,4983.0,5171.0
365500.0,3853.0,4041.0,4230.0,4419.0,4607.0,4796.0,4985.0,5173.0
366000.0,3855.0,4043.0,4232.0,4420.0,4609.0,4798.0,4986.0,5175.0
366500.0,3856.0,4045.0,4234.0,4422.0,4611.0,4799.0,4988.0,5177.0
367000.0,3858.0,4040.0,4221.0,4403.0,4585.0,4766.0,4948.0,5130.0
367500.0,3860.0,4041.0,4223.0,4405.0,4586.0,4768.0,4950.0,5131.0
368000.0,3862.0,4043.0,4225.0,4407.0,4588.0,4770.0,4951.0,5133.0
368500.0,3863.0,4045.0,4227.0,4408.0,4590.0,4772.0,4953.0,5135.0
369000.0,3865.0,4047.0,4228.0,4410.0,4592.0,4773.0,4955.0,5137.0
369500.0,3867.0,4042.0,4216.0,4391.0,4566.0,4740.0,4915.0,5090.0
370000.0,3869.0,4043.0,4218.0,4393.0,4567.0,4742.0,4917.0,5091.0
370500.0,3870.0,4045.0,4220.0,4394.0,4569.0,4744.0,4918.0,5093.0
371000.0,3872.0,4047.0,4221.0,4396.0,4571.0,4745.0,4920.0,5095.0
371500.0,3874.0,4049.0,4223.0,4398.0,4573.0,4747.0,4922.0,5097.0
372000.0,3876.0,4043.0,4211.0,4379.0,4546.0,4714.0,4882.0,5049.0
372500.0,3877.0,4045.0,4213.0,4380.0,4548.0,4716.0,4883.0,5051.0
373000.0,3879.0,4047.0,4215.0,4382.0,4550.0,4718.0,4885.0,5053.0
373500.0,3881.0,4049.0,4216.0,4384.0,4552.0,4719.0,4887.0,5055.0
374000.0,3883.0,4050.0,4218.0,4386.0,4553.0,4721.0,4889.0,5056.0
374500.0,3884.0,4045.0,4206.0,4367.0,4527.0,4688.0,4849.0,5009.0
375000.0,3886.0,4047.0,4208.0,4368.0,4529.0,4690.0,4850.0,5011.0
375500.0,3888.0,4049.0,4209.0,4370.0,4531.0,4691.0,4852.0,5013.0
376000.0,3890.0,4050.0,4211.0,4372.0,4533.0,4693.0,4854.0,5015.0
376500.0,3892.0,4052.0,4213.0,4374.0,4534.0,4695.0,4856.0,5016.0
377000.0,3893.0,4047.0,4201.0,4354.0,4508.0,4662.0,4815.0,4969.0
377500.0,3895.0,4049.0,4202.0,4356.0,4510.0,4664.0,4817.0,4971.0
378000.0,3897.0,4050.0,4204.0,4358.0,4512.0,4665.0,4819.0,4973.0
378500.0,3899.0,4052.0,4206.0,4360.0,4513.0,4667.0,4821.0,4974.0
379000.0,3900.0,4054.0,4208.0,4361.0,4515.0,4669.0,4823.0,4976.0
379500.0,3902.0,4049.0,4196.0,4342.0,4489.0,4636.0,4782.0,4929.0
380000.0,3896.0,4051.0,4197.0,4344.0,4491.0,4637.0,4784.0,4931.0
380500.0,3887.0,4052.0,4199.0,4346.0,4492.0,4639.0,4786.0,4933.0
381000.0,3879.0,4054.0,4201.0,4347.0,4494.0,4641.0,4788.0,4934.0
381500.0,3870.0,4054.0,4203.0,4349.0,4496.0,4643.0,4789.0,4936.0
382000.0,3861.0,4037.0,4190.0,4330.0,4470.0,4610.0,4749.0,4889.0
382500.0,3853.0,4028.0,4192.0,4332.0,4472.0,4611.0,4751.0,4891.0
383000.0,3844.0,4020.0,4194.0,4334.0,4473.0,4613.0,4753.0,4892.0
383500.0,3836.0,4011.0,4187.0,4335.0,4475.0,4615.0,4755.0,4894.0
384000.0,3827.0,4003.0,4178.0,4337.0,4477.0,4617.0,4756.0,4896.0
384500.0,3819.0,3985.0,4152.0,4318.0,4451.0,4583.0,4716.0,4849.0
385000.0,3810.0,3977.0,4143.0,4310.0,4452.0,4585.0,4718.0,4851.0
385500.0,3802.0,3968.0,4135.0,4301.0,4454.0,4587.0,4720.0,4852.0
386000.0,3793.0,3960.0,4126.0,4293.0,4456.0,4589.0,4721.0,4854.0
386500.0,3785.0,3951.0,4118.0,4284.0,4451.0,4590.0,4723.0,4856.0
387000.0,3776.0,3934.0,4092.0,4249.0,4407.0,4557.0,4683.0,4809.0
387500.0,3768.0,3925.0,4083.0,4241.0,4399.0,4557.0,4685.0,4811.0
388000.0,3759.0,3917.0,4075.0,4232.0,4390.0,4548.0,4687.0,4812.0
388500.0,3750.0,3908.0,4066.0,4224.0,4382.0,4539.0,4688.0,4814.0
389000.0,3742.0,3900.0,4058.0,4215.0,4373.0,4531.0,4689.0,4816.0
389500.0,3733.0,3882.0,4031.0,4180.0,4330.0,4479.0,4628.0,4769.0
390000.0,3725.0,3874.0,4023.0,4172.0,4321.0,4470.0,4619.0,4768.0
390500.0,3716.0,3865.0,4014.0,4163.0,4312.0,4461.0,4611.0,4760.0
391000.0,3708.0,3857.0,4006.0,4155.0,4304.0,4453.0,4602.0,4751.0
391500.0,3699.0,3848.0,3997.0,4146.0,4295.0,4444.0,4593.0,4742.0
392000.0,3691.0,3831.0,3971.0,4111.0,4252.0,4392.0,4532.0,4673.0
392500.0,3682.0,3822.0,3963.0,4103.0,4243.0,4383.0,4524.0,4664.0
393000.0,3674.0,3814.0,3954.0,4094.0,4235.0,4375.0,4515.0,4655.0
393500.0,3665.0,3805.0,3946.0,4086.0,4226.0,4366.0,4507.0,4647.0
394000.0,3657.0,3797.0,3937.0,4077.0,4218.0,4358.0,4498.0,4638.0
394500.0,3648.0,3779.0,3911.0,4042.0,4174.0,4305.0,4437.0,4568.0
395000.0,3639.0,3771.0,3902.0,4034.0,4165.0,4297.0,4428.0,4560.0
395500.0,3631.0,3762.0,3894.0,4025.0,4157.0,4288.0,4420.0,4551.0
396000.0,3622.0,3754.0,3885.0,4017.0,4148.0,4280.0,4411.0,4543.0
396500.0,3614.0,3745.0,3877.0,4008.0,4140.0,4271.0,4403.0,4534.0
397000.0,3605.0,3728.0,3851.0,3973.0,4096.0,4219.0,4342.0,4464.0
397500.0,3597.0,3719.0,3842.0,3965.0,4088.0,4210.0,4333.0,4456.0
398000.0,3588.0,3711.0,3834.0,3956.0,4079.0,4202.0,4325.0,4447.0
398500.0,3580.0,3702.0,3825.0,3948.0,4071.0,4193.0,4316.0,4439.0
399000.0,3571.0,3694.0,3817.0,3939.0,4062.0,4185.0,4308.0,4430.0
399500.0,3563.0,3677.0,3791.0,3904.0,4018.0,4132.0,4246.0,4360.0
400000.0,3554.0,3668.0,3782.0,3896.0,4010.0,4124.0,4238.0,4352.0
400500.0,3546.0,3659.0,3773.0,3887.0,4001.0,4115.0,4229.0,4343.0
401000.0,3537.0,3651.0,3765.0,3879.0,3993.0,4107.0,4221.0,4335.0
401500.0,3528.0,3642.0,3756.0,3870.0,3984.0,4098.0,4212.0,4326.0
402000.0,3520.0,3625.0,3730.0,3835.0,3941.0,4046.0,4151.0,4256.0
402500.0,3511.0,3617.0,3722.0,3827.0,3932.0,4037.0,4143.0,4248.0
403000.0,3503.0,3608.0,3713.0,3818.0,3924.0,4029.0,4134.0,4239.0
403500.0,3494.0,3599.0,3705.0,3810.0,3915.0,4020.0,4125.0,4231.0
404000.0,3486.0,3591.0,3696.0,3801.0,3907.0,4012.0,4117.0,4222.0
404500.0,3477.0,3574.0,3670.0,3766.0,3863.0,3959.0,4056.0,4152.0
405000.0,3469.0,3565.0,3662.0,3758.0,3854.0,3951.0,4047.0,4144.0
405500.0,3460.0,3557.0,3653.0,3749.0,3846.0,3942.0,4039.0,4135.0
406000.0,3452.0,3548.0,3644.0,3741.0,3837.0,3934.0,4030.0,4127.0
406500.0,3443.0,3539.0,3636.0,3732.0,3829.0,3925.0,4022.0,4118.0
407000.0,3434.0,3522.0,3610.0,3697.0,3785.0,3873.0,3960.0,4048.0
407500.0,3426.0,3514.0,3601.0,3689.0,3777.0,3864.0,3952.0,4040.0
408000.0,3417.0,3505.0,3593.0,3680.0,3768.0,3856.0,3943.0,4031.0
408500.0,3409.0,3497.0,3584.0,3672.0,3760.0,3847.0,3935.0,4023.0
409000.0,3400.0,3488.0,3576.0,3663.0,3751.0,3839.0,3926.0,4014.0
409500.0,3392.0,3471.0,3550.0,3628.0,3707.0,3786.0,3865.0,3944.0
410000.0,3383.0,3462.0,3541.0,3620.0,3699.0,3778.0,3857.0,3936.0
410500.0,3375.0,3454.0,3533.0,3611.0,3690.0,3769.0,3848.0,3927.0
411000.0,3366.0,3445.0,3524.0,3603.0,3682.0,3761.0,3840.0,3918.0
411500.0,3358.0,3437.0,3515.0,3594.0,3673.0,3752.0,3831.0,3910.0
412000.0,3349.0,3419.0,3489.0,3559.0,3630.0,3700.0,3770.0,3840.0
412500.0,3341.0,3411.0,3481.0,3551.0,3621.0,3691.0,3761.0,3831.0
413000.0,3332.0,3402.0,3472.0,3542.0,3613.0,3683.0,3753.0,3823.0
413500.0,3323.0,3394.0,3464.0,3534.0,3604.0,3674.0,3744.0,3814.0
414000.0,3315.0,3385.0,3455.0,3525.0,3595.0,3666.0,3736.0,3806.0
414500.0,3306.0,3368.0,3429.0,3490.0,3552.0,3613.0,3675.0,3736.0
415000.0,3298.0,3359.0,3421.0,3482.0,3543.0,3605.0,3666.0,3727.0
415500.0,3289.0,3351.0,3412.0,3473.0,3535.0,3596.0,3658.0,3719.0
416000.0,3281.0,3342.0,3404.0,3465.0,3526.0,3588.0,3649.0,3710.0
416500.0,3272.0,3334.0,3395.0,3456.0,3518.0,3579.0,3640.0,3702.0
417000.0,3264.0,3316.0,3369.0,3421.0,3474.0,3527.0,3579.0,3632.0
417500.0,3255.0,3308.0,3360.0,3413.0,3466.0,3518.0,3571.0,3623.0
418000.0,3247.0,3299.0,3352.0,3404.0,3457.0,3510.0,3562.0,3615.0
418500.0,3238.0,3291.0,3343.0,3396.0,3448.0,3501.0,3554.0,3606.0
419000.0,3230.0,3282.0,3335.0,3387.0,3440.0,3493.0,3545.0,3598.0
419500.0,3221.0,3265.0,3309.0,3352.0,3396.0,3440.0,3484.0,3528.0
420000.0,3212.0,3256.0,3300.0,3344.0,3388.0,3432.0,3475.0,3519.0
420500.0,3204.0,3248.0,3292.0,3335.0,3379.0,3423.0,3467.0,3511.0
421000.0,3195.0,3239.0,3283.0,3327.0,3371.0,3415.0,3458.0,3502.0
421500.0,3187.0,3231.0,3275.0,3318.0,3362.0,3406.0,3450.0,3494.0
422000.0,3178.0,3213.0,3248.0,3283.0,3319.0,3354.0,3389.0,3424.0
422500.0,3170.0,3205.0,3240.0,3275.0,3310.0,3345.0,3380.0,3415.0
423000.0,3161.0,3196.0,3231.0,3266.0,3301.0,3337.0,3372.0,3407.0
423500.0,3153.0,3188.0,3223.0,3258.0,3293.0,3328.0,3363.0,3398.0
424000.0,3144.0,3179.0,3214.0,3249.0,3284.0,3319.0,3355.0,3390.0
424500.0,3136.0,3162.0,3188.0,3214.0,3241.0,3267.0,3293.0,3320.0
425000.0,3127.0,3153.0,3180.0,3206.0,3232.0,3259.0,3285.0,3311.0
425500.0,3119.0,3145.0,3171.0,3197.0,3224.0,3250.0,3276.0,3303.0
426000.0,3110.0,3136.0,3163.0,3189.0,3215.0,3241.0,3268.0,3294.0
426500.0,3101.0,3128.0,3154.0,3180.0,3207.0,3233.0,3259.0,3286.0
427000.0,3093.0,3110.0,3128.0,3145.0,3163.0,3181.0,3198.0,3216.0
427500.0,3084.0,3102.0,3119.0,3137.0,3154.0,3172.0,3190.0,3207.0
428000.0,3076.0,3093.0,3111.0,3128.0,3146.0,3163.0,3181.0,3199.0
428500.0,3067.0,3085.0,3102.0,3120.0,3137.0,3155.0,3172.0,3190.0
429000.0,3059.0,3076.0,3094.0,3111.0,3129.0,3146.0,3164.0,3181.0
429500.0,3050.0,3059.0,3068.0,3076.0,3085.0,3094.0,3103.0,3112.0
430000.0,3042.0,3050.0,3059.0,3068.0,3077.0,3085.0,3094.0,3103.0
430500.0,3033.0,3042.0,3051.0,3059.0,3068.0,3077.0,3086.0,3094.0
431000.0,3025.0,3033.0,3042.0,3051.0,3060.0,3068.0,3077.0,3086.0
431500.0,3016.0,3025.0,3034.0,3042.0,3051.0,3060.0,3069.0,3077.0
432000.0,3008.0,3008.0,3008.0,3008.0,3008.0,3008.0,3008.0,3008.0
432500.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0
433000.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0
433500.0,2982.0,2982.0,2982.0,2982.0,2982.0,2982.0,2982.0,2982.0
434000.0,2973.0,2973.0,2973.0,2973.0,2973.0,2973.0,2973.0,2973.0
434500.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0
435000.0,2956.0,2956.0,2956.0,2956.0,2956.0,2956.0,2956.0,2956.0
435500.0,2948.0,2948.0,2948.0,2948.0,2948.0,2948.0,2948.0,2948.0
436000.0,2939.0,2939.0,2939.0,2939.0,2939.0,2939.0,2939.0,2939.0
436500.0,2931.0,2931.0,2931.0,2931.0,2931.0,2931.0,2931.0,2931.0
437000.0,2922.0,2922.0,2922.0,2922.0,2922.0,2922.0,2922.0,2922.0
437500.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0
438000.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0
438500.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0
439000.0,2888.0,2888.0,2888.0,2888.0,2888.0,2888.0,2888.0,2888.0
439500.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0
440000.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0
440500.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0
441000.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0
441500.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0
442000.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0
442500.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0
443000.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0
443500.0,2811.0,2811.0,2811.0,2811.0,2811.0,2811.0,2811.0,2811.0
444000.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0
444500.0,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0
445000.0,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0
445500.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0
446000.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0
446500.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0
447000.0,2751.0,2751.0,2751.0,2751.0,2751.0,2751.0,2751.0,2751.0
447500.0,2743.0,2743.0,2743.0,2743.0,2743.0,2743.0,2743.0,2743.0
448000.0,2734.0,2734.0,2734.0,2734.0,2734.0,2734.0,2734.0,2734.0
448500.0,2726.0,2726.0,2726.0,2726.0,2726.0,2726.0,2726.0,2726.0
449000.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0
449500.0,2709.0,2709.0,2709.0,2709.0,2709.0,2709.0,2709.0,2709.0
450000.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0
450500.0,2692.0,2692.0,2692.0,2692.0,2692.0,2692.0,2692.0,2692.0
451000.0,2683.0,2683.0,2683.0,2683.0,2683.0,2683.0,2683.0,2683.0
451500.0,2674.0,2674.0,2674.0,2674.0,2674.0,2674.0,2674.0,2674.0
452000.0,2666.0,2666.0,2666.0,2666.0,2666.0,2666.0,2666.0,2666.0
452500.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0
453000.0,2649.0,2649.0,2649.0,2649.0,2649.0,2649.0,2649.0,2649.0
453500.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0
454000.0,2632.0,2632.0,2632.0,2632.0,2632.0,2632.0,2632.0,2632.0
454500.0,2623.0,2623.0,2623.0,2623.0,2623.0,2623.0,2623.0,2623.0
455000.0,2615.0,2615.0,2615.0,2615.0,2615.0,2615.0,2615.0,2615.0
455500.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0
456000.0,2598.0,2598.0,2598.0,2598.0,2598.0,2598.0,2598.0,2598.0
456500.0,2589.0,2589.0,2589.0,2589.0,2589.0,2589.0,2589.0,2589.0
457000.0,2580.0,2580.0,2580.0,2580.0,2580.0,2580.0,2580.0,2580.0
457500.0,2572.0,2572.0,2572.0,2572.0,2572.0,2572.0,2572.0,2572.0
458000.0,2563.0,2563.0,2563.0,2563.0,2563.0,2563.0,2563.0,2563.0
458500.0,2555.0,2555.0,2555.0,2555.0,2555.0,2555.0,2555.0,2555.0
459000.0,2546.0,2546.0,2546.0,2546.0,2546.0,2546.0,2546.0,2546.0
459500.0,2538.0,2538.0,2538.0,2538.0,2538.0,2538.0,2538.0,2538.0
460000.0,2529.0,2529.0,2529.0,2529.0,2529.0,2529.0,2529.0,2529.0
460500.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0
461000.0,2512.0,2512.0,2512.0,2512.0,2512.0,2512.0,2512.0,2512.0
461500.0,2504.0,2504.0,2504.0,2504.0,2504.0,2504.0,2504.0,2504.0
462000.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
462500.0,2487.0,2487.0,2487.0,2487.0,2487.0,2487.0,2487.0,2487.0
463000.0,2478.0,2478.0,2478.0,2478.0,2478.0,2478.0,2478.0,2478.0
463500.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0
464000.0,2461.0,2461.0,2461.0,2461.0,2461.0,2461.0,2461.0,2461.0
464500.0,2452.0,2452.0,2452.0,2452.0,2452.0,2452.0,2452.0,2452.0
465000.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0
465500.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0
466000.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0
466500.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0
467000.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0
467500.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0
468000.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0
468500.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0
469000.0,2376.0,2376.0,2376.0,2376.0,2376.0,2376.0,2376.0,2376.0
469500.0,2367.0,2367.0,2367.0,2367.0,2367.0,2367.0,2367.0,2367.0
470000.0,2358.0,2358.0,2358.0,2358.0,2358.0,2358.0,2358.0,2358.0
470500.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0
471000.0,2341.0,2341.0,2341.0,2341.0,2341.0,2341.0,2341.0,2341.0
471500.0,2333.0,2333.0,2333.0,2333.0,2333.0,2333.0,2333.0,2333.0
472000.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0
472500.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0
473000.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0
473500.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0
474000.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0
474500.0,2282.0,2282.0,2282.0,2282.0,2282.0,2282.0,2282.0,2282.0
475000.0,2273.0,2273.0,2273.0,2273.0,2273.0,2273.0,2273.0,2273.0
475500.0,2265.0,2265.0,2265.0,2265.0,2265.0,2265.0,2265.0,2265.0
476000.0,2256.0,2256.0,2256.0,2256.0,2256.0,2256.0,2256.0,2256.0
476500.0,2247.0,2247.0,2247.0,2247.0,2247.0,2247.0,2247.0,2247.0
477000.0,2239.0,2239.0,2239.0,2239.0,2239.0,2239.0,2239.0,2239.0
477500.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0
478000.0,2222.0,2222.0,2222.0,2222.0,2222.0,2222.0,2222.0,2222.0
478500.0,2213.0,2213.0,2213.0,2213.0,2213.0,2213.0,2213.0,2213.0
479000.0,2198.0,2198.0,2198.0,2198.0,2198.0,2198.0,2198.0,2198.0
479500.0,2181.0,2181.0,2181.0,2181.0,2181.0,2181.0,2181.0,2181.0
480000.0,2164.0,2164.0,2164.0,2164.0,2164.0,2164.0,2164.0,2164.0
480500.0,2147.0,2147.0,2147.0,2147.0,2147.0,2147.0,2147.0,2147.0
481000.0,2130.0,2130.0,2130.0,2130.0,2130.0,2130.0,2130.0,2130.0
481500.0,2113.0,2113.0,2113.0,2113.0,2113.0,2113.0,2113.0,2113.0
